pr_number,created_at,author,merged,review_count,comment_count,approvals
18656,2019-03-30T15:03:14Z,gujinghui,False,4,11,1
18655,2019-03-30T14:17:35Z,zasdfgbnm,False,0,0,0
18654,2019-03-30T13:12:11Z,zasdfgbnm,False,0,0,0
18653,2019-03-30T12:21:00Z,MarkPare,False,2,0,1
18651,2019-03-30T07:25:08Z,zasdfgbnm,False,1,1,1
18650,2019-03-30T07:25:01Z,zasdfgbnm,False,2,4,1
18649,2019-03-30T07:24:57Z,zasdfgbnm,False,1,0,1
18648,2019-03-30T07:24:52Z,zasdfgbnm,False,3,5,2
18646,2019-03-30T06:21:08Z,wytyang00,False,1,0,1
18644,2019-03-30T01:12:03Z,zasdfgbnm,False,0,0,0
18642,2019-03-30T00:43:44Z,zasdfgbnm,False,2,0,1
18640,2019-03-29T23:27:44Z,bddppq,False,2,0,1
18639,2019-03-29T22:28:38Z,soumith,False,2,0,1
18638,2019-03-29T21:41:43Z,BloodAxe,False,2,0,1
18637,2019-03-29T21:33:20Z,kostmo,False,0,0,0
18636,2019-03-29T21:00:49Z,efaust,False,2,4,1
18635,2019-03-29T20:59:28Z,xiaomengy,False,1,0,1
18633,2019-03-29T20:45:37Z,wanchaol,False,4,7,2
18632,2019-03-29T20:33:19Z,yf225,False,3,0,2
18629,2019-03-29T19:23:22Z,ezyang,False,2,2,1
18628,2019-03-29T19:23:17Z,ezyang,False,1,0,1
18625,2019-03-29T18:45:35Z,li-roy,False,0,0,0
18624,2019-03-29T18:27:48Z,LeviViana,False,4,28,0
18623,2019-03-29T18:06:56Z,eellison,False,2,0,1
18622,2019-03-29T18:02:36Z,duc0,False,1,0,1
18621,2019-03-29T17:51:28Z,zrphercule,False,0,0,0
18618,2019-03-29T16:42:14Z,VitalyFedyunin,False,6,30,1
18615,2019-03-29T10:19:32Z,t-vi,False,2,0,1
18614,2019-03-29T09:00:58Z,ahmadsalim,False,3,1,2
18613,2019-03-29T07:27:03Z,bddppq,False,0,0,0
18612,2019-03-29T06:58:28Z,xiaomengy,False,1,0,1
18610,2019-03-29T05:08:15Z,dylanbespalko,False,2,18,0
18609,2019-03-29T04:51:33Z,bddppq,False,2,0,1
18608,2019-03-29T04:49:40Z,soumith,False,3,0,2
18606,2019-03-29T04:05:16Z,bwasti,False,0,0,0
18605,2019-03-29T03:47:34Z,gchanan,False,3,1,1
18604,2019-03-29T03:25:37Z,iArunava,False,2,0,1
18603,2019-03-29T02:19:12Z,li-roy,False,3,2,0
18601,2019-03-29T01:15:01Z,kostmo,False,3,1,1
18600,2019-03-29T01:12:33Z,smessmer,False,0,0,0
18599,2019-03-29T01:12:22Z,smessmer,False,0,0,0
18598,2019-03-29T01:07:15Z,ezyang,False,4,5,1
18597,2019-03-29T00:08:23Z,smessmer,False,0,0,0
18596,2019-03-28T23:56:21Z,houseroad,False,0,0,0
18595,2019-03-28T23:43:42Z,pietern,False,2,2,0
18594,2019-03-28T22:20:28Z,smessmer,False,0,0,0
18593,2019-03-28T22:20:20Z,smessmer,False,0,0,0
18592,2019-03-28T22:20:11Z,smessmer,False,0,0,0
18590,2019-03-28T21:28:55Z,eellison,False,4,3,1
18589,2019-03-28T21:22:21Z,bwasti,False,4,7,1
18588,2019-03-28T21:22:09Z,bwasti,False,2,8,1
18587,2019-03-28T21:22:02Z,bwasti,False,5,9,2
18586,2019-03-28T21:20:04Z,bwasti,False,0,0,0
18585,2019-03-28T20:47:29Z,houseroad,False,0,0,0
18584,2019-03-28T20:40:31Z,jeffdaily,False,2,0,1
18583,2019-03-28T20:37:50Z,izdeby,False,3,15,2
18582,2019-03-28T20:29:32Z,gchanan,False,3,0,2
18581,2019-03-28T20:14:35Z,wanchaol,False,4,2,1
18580,2019-03-28T19:44:29Z,t-vi,False,1,0,0
18579,2019-03-28T19:26:46Z,ezyang,False,2,2,2
18578,2019-03-28T19:26:39Z,gchanan,False,4,21,2
18577,2019-03-28T19:04:05Z,smessmer,False,1,0,1
18576,2019-03-28T18:53:05Z,csummersea,False,0,0,0
18575,2019-03-28T18:48:48Z,eellison,False,2,0,1
18573,2019-03-28T17:57:15Z,yf225,False,3,0,2
18572,2019-03-28T17:49:43Z,bwasti,False,0,0,0
18571,2019-03-28T17:31:04Z,bddppq,False,2,0,1
18570,2019-03-28T17:04:24Z,eellison,False,2,0,1
18568,2019-03-28T15:57:37Z,sublee,False,0,0,0
18567,2019-03-28T15:26:28Z,ezyang,False,0,0,0
18565,2019-03-28T14:50:14Z,aurelien-roy,False,2,0,1
18564,2019-03-28T14:01:28Z,gemfield,False,2,0,1
18562,2019-03-28T08:55:29Z,NySunShine,False,1,0,0
18560,2019-03-28T07:46:40Z,dzhulgakov,False,0,0,0
18559,2019-03-28T07:01:23Z,ahhegazy,False,0,0,0
18557,2019-03-28T05:08:03Z,stas00,False,2,0,1
18556,2019-03-28T05:03:24Z,kostmo,False,0,0,0
18553,2019-03-28T02:55:48Z,eellison,False,1,0,0
18552,2019-03-28T02:48:48Z,gujinghui,False,2,0,1
18551,2019-03-28T01:46:14Z,smessmer,False,2,2,1
18550,2019-03-28T01:24:52Z,smessmer,False,0,0,0
18549,2019-03-28T00:30:35Z,eellison,False,3,1,2
18548,2019-03-28T00:29:57Z,xsacha,False,3,11,1
18547,2019-03-27T23:28:31Z,smessmer,False,1,1,0
18546,2019-03-27T23:07:19Z,jerryzh168,False,4,30,1
18545,2019-03-27T22:30:10Z,eellison,False,3,0,2
18543,2019-03-27T21:35:35Z,lara-hdr,False,4,20,1
18542,2019-03-27T21:13:08Z,smessmer,False,0,0,0
18541,2019-03-27T21:12:46Z,smessmer,False,2,2,0
18540,2019-03-27T21:01:14Z,t-vi,False,2,0,1
18538,2019-03-27T20:14:01Z,ezyang,False,1,0,1
18537,2019-03-27T19:36:22Z,iotamudelta,False,2,0,1
18535,2019-03-27T19:14:49Z,eellison,False,3,0,2
18533,2019-03-27T18:29:52Z,SuperIRabbit,False,0,0,0
18533,2019-03-27T18:29:52Z,SuperIRabbit,False,0,0,0
18532,2019-03-27T18:27:53Z,bwasti,False,0,0,0
18531,2019-03-27T18:11:40Z,jerryzh168,False,0,0,0
18530,2019-03-27T18:04:10Z,VitalyFedyunin,False,2,0,1
18529,2019-03-27T17:36:43Z,vishwakftw,False,2,0,1
18527,2019-03-27T17:24:58Z,soumith,False,2,0,1
18523,2019-03-27T12:02:03Z,f0k,False,3,7,1
18519,2019-03-27T08:06:35Z,ghost,False,2,0,1
18517,2019-03-27T06:39:22Z,kostmo,False,2,0,1
18516,2019-03-27T06:01:04Z,geof90,False,0,0,0
18515,2019-03-27T05:40:47Z,SuperIRabbit,False,1,0,1
18514,2019-03-27T03:46:32Z,bddppq,False,0,0,0
18513,2019-03-27T03:37:01Z,li-roy,False,1,0,0
18512,2019-03-27T03:32:48Z,benoitsteiner,False,2,0,2
18511,2019-03-27T02:57:25Z,malmaud,False,3,2,1
18510,2019-03-27T01:23:24Z,bwasti,False,3,0,2
18509,2019-03-27T00:59:30Z,ailzhang,False,2,1,1
18508,2019-03-27T00:37:05Z,zpao,False,2,0,1
18507,2019-03-27T00:18:54Z,ezyang,False,1,0,1
18506,2019-03-27T00:12:54Z,xiaomengy,False,1,0,1
18505,2019-03-27T00:00:19Z,izdeby,False,3,8,2
18504,2019-03-26T23:50:16Z,Ruxuan,False,0,0,0
18503,2019-03-26T23:49:14Z,houseroad,False,0,0,0
18502,2019-03-26T23:47:08Z,TheCodez,False,3,4,1
18501,2019-03-26T23:36:35Z,TheCodez,False,0,0,0
18500,2019-03-26T23:27:21Z,eellison,False,2,4,0
18499,2019-03-26T22:09:41Z,chocjy,False,0,0,0
18498,2019-03-26T22:05:48Z,chocjy,False,0,0,0
18497,2019-03-26T22:04:43Z,chocjy,False,0,0,0
18495,2019-03-26T20:36:41Z,stas00,False,3,0,1
18494,2019-03-26T20:15:29Z,nimin98,False,0,0,0
18493,2019-03-26T20:03:28Z,jamesr66a,False,2,2,1
18492,2019-03-26T19:47:59Z,ilia-cher,False,2,0,1
18491,2019-03-26T19:12:40Z,eellison,False,3,1,1
18489,2019-03-26T19:03:39Z,bwasti,False,5,11,0
18488,2019-03-26T18:52:04Z,Krovatkin,False,2,4,0
18487,2019-03-26T18:46:28Z,ezyang,False,0,0,0
18486,2019-03-26T18:35:21Z,zrphercule,False,2,0,1
18485,2019-03-26T17:53:08Z,ezyang,False,0,0,0
18483,2019-03-26T17:28:48Z,BowenBao,False,0,0,0
18482,2019-03-26T17:24:18Z,lara-hdr,False,3,5,1
18481,2019-03-26T17:21:29Z,masato-271,False,0,0,0
18480,2019-03-26T16:21:47Z,ezyang,False,0,0,0
18479,2019-03-26T15:40:32Z,ssnl,False,2,0,1
18473,2019-03-26T13:16:44Z,gemfield,False,2,0,1
18471,2019-03-26T07:41:02Z,gujinghui,False,2,0,1
18469,2019-03-26T04:29:23Z,zdevito,False,2,5,1
18468,2019-03-26T04:29:16Z,zdevito,False,1,0,1
18467,2019-03-26T04:29:10Z,zdevito,False,1,0,1
18466,2019-03-26T03:58:25Z,bddppq,False,2,0,1
18465,2019-03-26T03:49:46Z,mrshenli,False,3,4,2
18464,2019-03-26T03:47:25Z,peterjc123,False,2,0,1
18463,2019-03-26T02:58:27Z,gujinghui,False,1,0,0
18462,2019-03-26T02:57:38Z,soumith,False,2,1,1
18460,2019-03-26T01:42:55Z,mingfeima,False,3,11,1
18459,2019-03-26T00:01:55Z,zasdfgbnm,False,4,7,0
18458,2019-03-25T23:52:33Z,ssnl,False,2,0,1
18457,2019-03-25T23:29:35Z,LeviViana,False,3,4,0
18455,2019-03-25T21:55:04Z,VitalyFedyunin,False,6,12,1
18454,2019-03-25T21:25:10Z,tracelogfb,False,0,0,0
18453,2019-03-25T21:20:06Z,tracelogfb,False,0,0,0
18452,2019-03-25T21:15:47Z,tracelogfb,False,0,0,0
18449,2019-03-25T20:37:32Z,ssnl,False,2,0,1
18446,2019-03-25T20:14:13Z,nishantpdce,False,5,30,1
18445,2019-03-25T20:02:36Z,ezyang,False,2,1,1
18444,2019-03-25T19:59:32Z,smessmer,False,2,2,1
18443,2019-03-25T19:58:06Z,smessmer,False,2,2,1
18442,2019-03-25T19:30:20Z,wanchaol,False,2,0,1
18441,2019-03-25T19:13:56Z,kevinch-nv,False,2,0,1
18438,2019-03-25T18:22:51Z,gchanan,False,1,0,0
18437,2019-03-25T18:13:52Z,eellison,False,2,0,1
18435,2019-03-25T17:38:10Z,vishwakftw,False,3,0,1
18433,2019-03-25T15:45:53Z,ezyang,False,1,0,1
18432,2019-03-25T15:11:46Z,VitalyFedyunin,False,2,0,1
18430,2019-03-25T14:00:41Z,gemfield,False,2,0,1
18422,2019-03-25T08:43:44Z,nihui,False,2,0,1
18421,2019-03-25T06:12:06Z,xsacha,False,2,0,1
18420,2019-03-25T06:08:24Z,ZhuBaohe,False,3,0,2
18418,2019-03-25T05:48:45Z,peterjc123,False,2,1,2
18417,2019-03-25T05:34:30Z,bddppq,False,2,0,1
18415,2019-03-25T02:18:14Z,rlorigro,False,4,9,1
18411,2019-03-24T20:43:18Z,t-vi,False,2,0,1
18410,2019-03-24T19:45:47Z,soumith,False,1,0,0
18409,2019-03-24T19:40:08Z,soumith,False,2,1,0
18407,2019-03-24T18:28:18Z,t-vi,False,4,30,0
18406,2019-03-24T18:14:45Z,zasdfgbnm,False,2,0,1
18402,2019-03-24T10:51:02Z,ekagra-ranjan,False,1,0,0
18400,2019-03-24T10:08:55Z,ekagra-ranjan,False,0,0,0
18397,2019-03-24T06:48:54Z,SuperIRabbit,False,0,0,0
18396,2019-03-24T05:37:30Z,nishantpdce,False,2,1,0
18395,2019-03-24T04:44:30Z,zasdfgbnm,False,3,0,1
18394,2019-03-24T03:39:49Z,zasdfgbnm,False,2,0,1
18391,2019-03-23T23:59:57Z,zasdfgbnm,False,3,0,2
18390,2019-03-23T23:08:37Z,izdeby,False,3,0,1
18385,2019-03-23T09:30:19Z,yinghai,False,0,0,0
18383,2019-03-23T07:24:17Z,csummersea,False,0,0,0
18379,2019-03-23T05:20:18Z,zdevito,False,1,0,1
18378,2019-03-23T04:00:07Z,zdevito,False,1,3,1
18375,2019-03-23T00:06:39Z,ngimel,False,4,1,2
18374,2019-03-22T23:56:44Z,ajyu,False,0,0,0
18373,2019-03-22T23:55:55Z,ajyu,False,0,0,0
18372,2019-03-22T23:54:30Z,ajyu,False,0,0,0
18371,2019-03-22T23:54:27Z,ajyu,False,0,0,0
18370,2019-03-22T23:53:38Z,ajyu,False,0,0,0
18369,2019-03-22T23:07:31Z,wanchaol,False,3,0,1
18368,2019-03-22T23:04:23Z,t-vi,False,0,0,0
18367,2019-03-22T22:51:39Z,Krovatkin,False,2,30,0
18366,2019-03-22T22:41:04Z,pjh5,False,0,0,0
18364,2019-03-22T21:45:26Z,yinghai,False,0,0,0
18362,2019-03-22T21:20:18Z,ezyang,False,1,0,1
18361,2019-03-22T20:51:17Z,eellison,False,2,0,1
18360,2019-03-22T20:39:22Z,t-vi,False,6,19,2
18350,2019-03-22T19:54:36Z,t-vi,False,0,0,0
18349,2019-03-22T19:44:14Z,mc-robinson,False,3,1,1
18348,2019-03-22T19:23:09Z,ezyang,False,0,0,0
18347,2019-03-22T19:17:01Z,gchanan,False,4,2,1
18346,2019-03-22T19:14:24Z,ezyang,False,0,0,0
18345,2019-03-22T19:08:05Z,ezyang,False,1,0,1
18344,2019-03-22T18:45:31Z,umanwizard,False,4,30,0
18343,2019-03-22T18:22:30Z,salexspb,False,0,0,0
18342,2019-03-22T18:21:37Z,salexspb,False,0,0,0
18341,2019-03-22T18:20:56Z,salexspb,False,0,0,0
18340,2019-03-22T18:20:46Z,salexspb,False,0,0,0
18339,2019-03-22T18:20:11Z,salexspb,False,0,0,0
18338,2019-03-22T17:58:57Z,gchanan,False,2,0,1
18336,2019-03-22T16:37:19Z,pjh5,False,0,0,0
18335,2019-03-22T16:17:01Z,gchanan,False,3,1,1
18334,2019-03-22T15:19:13Z,zhangguanheng66,False,6,30,1
18332,2019-03-22T14:09:35Z,izdeby,False,0,0,0
18331,2019-03-22T14:09:28Z,izdeby,False,0,0,0
18330,2019-03-22T14:09:18Z,izdeby,False,0,0,0
18328,2019-03-22T09:05:50Z,t-vi,False,1,0,0
18327,2019-03-22T08:58:57Z,t-vi,False,2,0,1
18326,2019-03-22T08:49:20Z,dzhulgakov,False,0,0,0
18322,2019-03-22T06:57:17Z,xiaomengy,False,0,0,0
18321,2019-03-22T05:58:57Z,jianyuh,False,0,0,0
18316,2019-03-22T03:33:58Z,xiaomengy,False,1,0,1
18314,2019-03-22T02:30:45Z,zdevito,False,2,7,1
18310,2019-03-22T00:56:41Z,kureta,False,1,0,0
18309,2019-03-22T00:54:51Z,cpuhrsch,False,5,9,1
18307,2019-03-22T00:40:14Z,ZolotukhinM,False,1,0,1
18306,2019-03-22T00:40:08Z,ZolotukhinM,False,0,0,0
18305,2019-03-22T00:40:02Z,ZolotukhinM,False,0,0,0
18304,2019-03-22T00:39:56Z,eellison,False,3,14,1
18303,2019-03-22T00:39:56Z,ZolotukhinM,False,1,0,1
18302,2019-03-22T00:23:24Z,smessmer,False,2,2,0
18301,2019-03-22T00:23:16Z,smessmer,False,0,0,0
18299,2019-03-21T23:21:24Z,zasdfgbnm,False,3,0,2
18298,2019-03-21T23:05:58Z,eellison,False,4,3,2
18297,2019-03-21T23:03:55Z,BowenBao,False,1,1,0
18296,2019-03-21T22:43:10Z,suo,False,2,8,0
18295,2019-03-21T22:24:05Z,ljk53,False,1,0,1
18294,2019-03-21T22:05:48Z,smessmer,False,1,0,1
18292,2019-03-21T20:27:48Z,ezyang,False,1,0,1
18291,2019-03-21T20:16:16Z,ezyang,False,1,0,1
18290,2019-03-21T19:59:47Z,yinghai,False,0,0,0
18289,2019-03-21T19:59:45Z,bilgeacun,False,0,0,0
18288,2019-03-21T19:58:48Z,wesolwsk,False,1,0,1
18285,2019-03-21T19:18:28Z,houseroad,False,0,0,0
18284,2019-03-21T19:12:24Z,suo,False,1,0,1
18282,2019-03-21T17:56:41Z,bddppq,False,2,0,1
18280,2019-03-21T16:54:13Z,ilia-cher,False,0,0,0
18278,2019-03-21T16:27:24Z,ezyang,False,1,0,1
18276,2019-03-21T14:33:49Z,ifedan,False,2,0,1
18271,2019-03-21T10:36:36Z,t-vi,False,3,2,1
18267,2019-03-21T06:58:36Z,dzhulgakov,False,2,4,1
18266,2019-03-21T06:52:25Z,wanchaol,False,4,10,1
18265,2019-03-21T06:24:28Z,zasdfgbnm,False,2,0,1
18264,2019-03-21T05:43:30Z,zasdfgbnm,False,2,0,0
18262,2019-03-21T05:00:26Z,zasdfgbnm,False,2,0,1
18261,2019-03-21T03:59:15Z,houseroad,False,3,2,0
18259,2019-03-21T00:42:36Z,eellison,False,6,28,2
18258,2019-03-21T00:41:23Z,driazati,False,2,2,1
18257,2019-03-20T23:48:53Z,zhengwy888,False,1,0,0
18256,2019-03-20T23:47:55Z,smessmer,False,3,11,0
18255,2019-03-20T23:44:34Z,pietern,False,2,0,1
18253,2019-03-20T23:15:52Z,dreiss,False,0,0,0
18252,2019-03-20T22:37:03Z,driazati,False,4,6,2
18251,2019-03-20T22:34:51Z,pietern,False,3,17,1
18250,2019-03-20T22:23:36Z,ailzhang,False,4,3,1
18248,2019-03-20T22:14:36Z,houseroad,False,0,0,0
18247,2019-03-20T21:31:33Z,driazati,False,3,5,1
18246,2019-03-20T21:27:36Z,jspark1105,False,0,0,0
18245,2019-03-20T21:23:43Z,eellison,False,0,0,0
18244,2019-03-20T20:38:22Z,yf225,False,1,4,0
18243,2019-03-20T20:27:15Z,driazati,False,4,7,1
18242,2019-03-20T20:18:14Z,ezyang,False,2,0,2
18241,2019-03-20T20:15:45Z,bilgeacun,False,1,0,2
18240,2019-03-20T20:09:27Z,jspark1105,False,0,0,0
18239,2019-03-20T20:07:53Z,jspark1105,False,0,0,0
18238,2019-03-20T20:03:24Z,driazati,False,2,0,1
18237,2019-03-20T19:39:36Z,kshitij12345,False,2,0,1
18236,2019-03-20T19:17:45Z,ezyang,False,1,0,1
18235,2019-03-20T19:16:14Z,jamesr66a,False,6,24,1
18234,2019-03-20T19:11:49Z,driazati,False,2,0,1
18233,2019-03-20T19:03:24Z,wanchaol,False,4,12,1
18231,2019-03-20T18:56:12Z,ezyang,False,4,3,2
18230,2019-03-20T18:27:31Z,jerryzh168,False,4,30,0
18227,2019-03-20T17:19:51Z,zdong1995,False,2,0,1
18226,2019-03-20T17:16:27Z,zdevito,False,2,5,1
18225,2019-03-20T16:32:43Z,yf225,False,3,1,2
18224,2019-03-20T15:53:38Z,ezyang,False,0,0,0
18223,2019-03-20T15:50:59Z,yf225,False,4,30,1
18222,2019-03-20T15:37:43Z,HuitongQiu,False,2,2,1
18221,2019-03-20T14:54:49Z,dchirikov,False,0,0,0
18217,2019-03-20T10:45:54Z,peterjc123,False,4,2,2
18216,2019-03-20T10:35:32Z,hikjik,False,2,0,1
18213,2019-03-20T09:27:26Z,vishwakftw,False,2,0,1
18211,2019-03-20T06:31:10Z,suo,False,1,0,1
18210,2019-03-20T06:11:25Z,houseroad,False,4,15,1
18207,2019-03-20T02:43:37Z,salexspb,False,1,0,0
18204,2019-03-20T02:24:34Z,iotamudelta,False,2,0,1
18203,2019-03-20T02:04:41Z,xsacha,False,2,0,1
18201,2019-03-20T01:13:35Z,izdeby,False,3,0,2
18199,2019-03-20T00:14:27Z,BowenBao,False,2,0,1
18198,2019-03-19T23:08:38Z,driazati,False,3,10,1
18197,2019-03-19T21:50:36Z,gchanan,False,2,0,1
18196,2019-03-19T21:44:16Z,hyuen,False,0,0,0
18195,2019-03-19T21:12:17Z,suo,False,1,0,1
18194,2019-03-19T21:02:45Z,duc0,False,1,1,1
18193,2019-03-19T21:00:38Z,ezyang,False,1,0,1
18192,2019-03-19T20:53:01Z,ezyang,False,2,0,2
18191,2019-03-19T20:30:25Z,eellison,False,2,0,1
18190,2019-03-19T19:52:28Z,ifedan,False,4,13,1
18188,2019-03-19T19:20:17Z,driazati,False,2,1,1
18187,2019-03-19T19:13:32Z,hyuen,False,3,5,1
18186,2019-03-19T18:17:23Z,ezyang,False,0,0,0
18185,2019-03-19T18:15:19Z,ezyang,False,0,0,0
18184,2019-03-19T18:13:19Z,ezyang,False,2,5,1
18181,2019-03-19T17:17:21Z,ezyang,False,2,2,1
18179,2019-03-19T16:02:30Z,yf225,False,4,5,1
18178,2019-03-19T15:26:00Z,ezyang,False,1,0,1
18177,2019-03-19T15:19:21Z,ezyang,False,1,1,1
18176,2019-03-19T13:44:16Z,peterjc123,False,2,0,1
18170,2019-03-19T05:41:47Z,bddppq,False,0,0,0
18168,2019-03-19T03:57:19Z,ailzhang,False,5,5,1
18167,2019-03-19T03:12:14Z,kshitij12345,False,6,19,1
18166,2019-03-19T02:32:23Z,izdeby,False,6,30,0
18165,2019-03-19T02:32:16Z,izdeby,False,3,24,2
18164,2019-03-19T02:06:22Z,eellison,False,2,0,1
18163,2019-03-19T02:04:14Z,smessmer,False,0,0,0
18162,2019-03-19T02:04:07Z,smessmer,False,3,15,0
18161,2019-03-19T02:03:57Z,smessmer,False,2,6,1
18160,2019-03-19T02:03:49Z,smessmer,False,4,5,1
18159,2019-03-19T02:03:41Z,smessmer,False,1,0,1
18158,2019-03-19T02:03:33Z,smessmer,False,1,0,1
18156,2019-03-19T01:44:13Z,driazati,False,2,1,1
18155,2019-03-19T01:23:32Z,duc0,False,1,1,1
18154,2019-03-19T01:19:24Z,driazati,False,3,30,1
18152,2019-03-19T00:57:33Z,ZolotukhinM,False,6,16,2
18151,2019-03-19T00:57:27Z,ZolotukhinM,False,3,2,1
18150,2019-03-19T00:53:57Z,ZolotukhinM,False,0,0,0
18149,2019-03-19T00:53:50Z,ZolotukhinM,False,0,0,0
18148,2019-03-19T00:39:48Z,suo,False,2,2,1
18146,2019-03-18T22:40:02Z,suo,False,1,0,1
18145,2019-03-18T22:18:08Z,houseroad,False,3,0,2
18144,2019-03-18T22:01:03Z,gchanan,False,2,0,1
18141,2019-03-18T21:44:28Z,jspark1105,False,0,0,0
18140,2019-03-18T20:53:03Z,pietern,False,3,2,1
18139,2019-03-18T20:37:16Z,houseroad,False,4,0,3
18138,2019-03-18T19:57:53Z,ezyang,False,1,0,1
18137,2019-03-18T19:43:22Z,gchanan,False,2,0,1
18136,2019-03-18T19:31:25Z,zdong1995,False,2,0,1
18135,2019-03-18T18:57:32Z,gchanan,False,2,1,1
18134,2019-03-18T18:16:26Z,duc0,False,0,0,0
18132,2019-03-18T17:06:31Z,ezyang,False,0,0,0
18131,2019-03-18T17:04:54Z,ezyang,False,0,0,0
18129,2019-03-18T15:58:44Z,ggoossen,False,0,0,0
18127,2019-03-18T13:20:09Z,t-vi,False,2,0,1
18123,2019-03-18T05:21:33Z,hyuen,False,0,0,0
18121,2019-03-17T23:00:29Z,suo,False,1,0,1
18120,2019-03-17T21:58:53Z,t-vi,False,2,16,0
18118,2019-03-17T18:53:12Z,ssnl,False,2,0,1
18117,2019-03-17T18:21:27Z,bharatr21,False,1,0,0
18116,2019-03-17T17:51:21Z,vishwakftw,False,2,0,1
18115,2019-03-17T17:37:13Z,bharatr21,False,2,0,1
18114,2019-03-17T16:12:33Z,nzmora,False,2,0,1
18109,2019-03-17T03:19:20Z,lutzroeder,False,2,0,1
18107,2019-03-17T00:58:20Z,jamesr66a,False,0,0,0
18102,2019-03-16T11:23:04Z,hikjik,False,1,0,0
18100,2019-03-16T09:26:34Z,suo,False,0,0,0
18099,2019-03-16T08:50:43Z,suo,False,0,0,0
18098,2019-03-16T08:45:16Z,suo,False,0,0,0
18097,2019-03-16T08:45:08Z,suo,False,0,0,0
18093,2019-03-16T00:07:47Z,suo,False,3,2,1
18092,2019-03-15T23:38:15Z,efaust,False,5,30,1
18091,2019-03-15T23:25:45Z,mike9ant,False,5,12,1
18090,2019-03-15T23:11:04Z,smessmer,False,1,0,1
18089,2019-03-15T22:55:33Z,jianyuh,False,0,0,0
18088,2019-03-15T22:42:33Z,xw285cornell,False,0,0,0
18087,2019-03-15T22:35:09Z,ngimel,False,2,0,1
18085,2019-03-15T21:57:17Z,cpuhrsch,False,0,0,0
18084,2019-03-15T21:51:02Z,jspark1105,False,0,0,0
18082,2019-03-15T21:26:38Z,izdeby,False,3,14,0
18081,2019-03-15T21:00:19Z,wanchaol,False,6,17,1
18080,2019-03-15T20:12:53Z,xiaomengy,False,1,0,1
18079,2019-03-15T20:01:11Z,ssnl,False,4,2,1
18077,2019-03-15T19:59:03Z,ezyang,False,0,0,0
18076,2019-03-15T19:58:58Z,ezyang,False,0,0,0
18075,2019-03-15T19:40:07Z,cpuhrsch,False,2,0,1
